"id","Protein_ID","norm_rel_fc_127N_Control","norm_rel_fc_128N_Control","norm_rel_fc_129N_Control","norm_rel_fc_130N_Control","norm_rel_fc_131N_Control","norm_rel_fc_127C_Control","norm_rel_fc_128C_Control","norm_rel_fc_129C_Control","norm_rel_fc_130C_Control","norm_rel_fc_131C_Control","a_Control","b_Control","meltPoint_Control","inflPoint_Control","slope_Control","plateau_Control","R_sq_Control","diff_meltP_RNase_vs_Control","min_slope_RNase_vs_Control","pVal_adj_RNase_vs_Control","passed_filter_RNase_vs_Control","protein_identified_in_Control","model_converged_Control","sufficient_data_for_fit_Control","qupm_Control","qssm_Control","count","mean_dist","p_value","p_adj"
"SIN3-SAP25 complex","SAP130",0.998436795780268,0.939190464120008,0.940157821981031,0.953274413062351,0.899428140893329,0.807620129651122,0.572597715278444,0.612504641957736,0.481453418402858,0.428283259474835,446.797864506157,7.52097104517355,64.1647531952925,55.6423445717323,-0.0266070431774153,0.213732034866354,0.967824423725618,0,-0.0266070431774153,NA,TRUE,TRUE,TRUE,TRUE,1,10,9,0.521674609208376,0.0034,0.0537365853658537
"SIN3-SAP25 complex","ARID4B",0.998436795780268,0.879882591084641,0.972648688076268,0.937347116451231,0.822050160411036,1.04358899143314,0.478896635158117,0.396025922062252,0.369417639083802,0.276787260327165,4764.65664550188,83.6609284651107,57.7699548859035,56.9194765410357,-0.239925478228212,0.34705811343587,0.925481112758599,0,-0.239925478228212,NA,FALSE,TRUE,TRUE,TRUE,3,40,9,0.521674609208376,0.0034,0.0537365853658537
"SIN3-SAP25 complex","HDAC2",0.998436795780268,0.98260475311535,1.0205629292287,0.944055108894031,0.829125356250775,0.774396612175114,0.375425084034415,0.273086600966954,0.236882153835007,0.207540826088031,796.349254143861,14.5398041986956,56.1136705756886,53.7655247860351,-0.0576769768610943,0.146982002075698,0.988921357641992,0,-0.0576769768610943,NA,TRUE,TRUE,TRUE,TRUE,10,456,9,0.521674609208376,0.0034,0.0537365853658537
"SIN3-SAP25 complex","HDAC1",0.998436795780268,1.0188754612255,1.12225517304302,0.962423319895057,0.816032887612443,0.609692897751202,0.397978046724081,0.342083752088081,0.31869867582401,0.263931198568328,958.650173649918,18.5127092875726,54.3731682030141,51.1904767655432,-0.0639256232338744,0.292974723367663,0.97711848985432,0,-0.0639256232338744,NA,TRUE,TRUE,TRUE,TRUE,4,50,9,0.521674609208376,0.0034,0.0537365853658537
"SIN3-SAP25 complex","RBBP7",0.998436795780268,1.02239904026824,1.00337887848604,1.05898021213512,1.01431659928485,0.935536788366595,0.652355879809767,0.46346645565805,0.292426383568419,0.258202557879409,1043.39954184531,17.5332295230788,60.7974561986256,58.7518878810464,-0.0630395438828637,0.155092441337473,0.992181025739863,0,-0.0630395438828637,NA,TRUE,TRUE,TRUE,TRUE,15,854,9,0.521674609208376,0.0034,0.0537365853658537
"SKI-NCOR1-SIN3A-HDAC1 complex","HDAC1",0.998436795780268,1.0188754612255,1.12225517304302,0.962423319895057,0.816032887612443,0.609692897751202,0.397978046724081,0.342083752088081,0.31869867582401,0.263931198568328,958.650173649918,18.5127092875726,54.3731682030141,51.1904767655432,-0.0639256232338744,0.292974723367663,0.97711848985432,0,-0.0639256232338744,NA,TRUE,TRUE,TRUE,TRUE,4,50,3,2.75892805843962,0.9556,0.969464788732394
"SKI-NCOR1-SIN3A-HDAC1 complex","SIN3A",0.998436795780268,0.918372144899536,1.25775781356005,0.887261492902789,0.778409198217861,0.760601946988179,0.444194457339969,0.374716499582332,0.330536298474726,0.269368936844393,721.80934198775,13.2971061949692,57.0349975048643,53.09953853623,-0.0477898708212482,0.236763434515677,0.895682302725075,0,-0.0477898708212482,NA,TRUE,TRUE,TRUE,TRUE,11,128,3,2.75892805843962,0.9556,0.969464788732394
"SKI-NCOR1-SIN3A-HDAC1 complex","NCOR1",0.998436795780268,0.914270220487154,1.12786303635396,1.04848031113672,1.11240241966229,1.95076710751651,1.54095309026095,2.61840993161158,2.23675145773638,2.35447004765692,12134.7896947858,250,NA,48.5360635199679,0.643851288705559,1.5,0.262341196065308,NA,0.643851288705559,NA,FALSE,TRUE,TRUE,TRUE,3,23,3,2.75892805843962,0.9556,0.969464788732394
"SLP-76-Cbl-Grb2-Shc complex, Fc receptor gamma-R1 stimulated","CBL",0.998436795780268,1.01680259042097,0.958759140977705,1.02174033888343,0.926718124350379,0.77624594807021,0.467309224312116,0.325221252485757,0.273575759076352,0.268686899162069,944.828023476064,17.1323408762157,57.1733035612548,54.4138525478622,-0.0608162494964724,0.227414499965548,0.996708724670345,0,-0.0608162494964724,NA,TRUE,TRUE,TRUE,TRUE,4,50,3,0.374587061205283,0.0276,0.162589090909091
"SLP-76-Cbl-Grb2-Shc complex, Fc receptor gamma-R1 stimulated","SHC1",0.998436795780268,0.92385010093048,0.94360649965866,0.875126849388947,0.858184513804438,1.05256422051018,0.492288666809321,0.422098633587684,0.285388856080374,0.267832774883371,3242.31198636615,57.0416561445115,57.8866624900483,56.7713918955292,-0.170422154923332,0.32154157636656,0.92831837135036,0,-0.170422154923332,NA,FALSE,TRUE,TRUE,TRUE,5,50,3,0.374587061205283,0.0276,0.162589090909091
"SLP-76-Cbl-Grb2-Shc complex, Fc receptor gamma-R1 stimulated","GRB2",0.998436795780268,1.02417162434959,1.00313823022205,0.976222739621695,0.921394835287184,1.08543930658667,0.622334583846545,0.603787907542502,0.386854438237569,0.339221493366478,1134.97741379339,19.1519012371271,62.1932412316122,58.6271058829239,-0.0573936638521334,0.297261533734987,0.933994728498944,0,-0.0573936638521334,NA,TRUE,TRUE,TRUE,TRUE,13,490,3,0.374587061205283,0.0276,0.162589090909091
"SMAD2-SMAD4-FAST1-TGIF-HDAC1 complex, TGF(beta) induced","SMAD4",0.998436795780268,0.983745159696379,1.10101752396963,1.03716716211476,1.00269040822108,0.94953131930026,0.508617463951072,0.319749576817174,0.234503988113909,0.225201394413013,1619.40805969516,28.4531082085424,58.1329415662139,56.6360678497328,-0.0973968909744327,0.224530088522671,0.988999039453687,0,-0.0973968909744327,NA,TRUE,TRUE,TRUE,TRUE,5,99,3,0.521713556126181,0.106,0.319479069767442
"SMAD2-SMAD4-FAST1-TGIF-HDAC1 complex, TGF(beta) induced","SMAD2",0.998436795780268,0.849393053986485,0.916887106913425,0.796072217889893,0.628207455285473,0.502980456655,0.2752382486967,0.248795485194839,0.212538794473327,0.209762556668932,505.338008735755,10.0733628541388,51.7643201911895,48.3090896833571,-0.0451828386667804,0.133671790482847,0.983141648322971,0,-0.0451828386667804,NA,TRUE,TRUE,TRUE,TRUE,2,50,3,0.521713556126181,0.106,0.319479069767442
"SMAD2-SMAD4-FAST1-TGIF-HDAC1 complex, TGF(beta) induced","HDAC1",0.998436795780268,1.0188754612255,1.12225517304302,0.962423319895057,0.816032887612443,0.609692897751202,0.397978046724081,0.342083752088081,0.31869867582401,0.263931198568328,958.650173649918,18.5127092875726,54.3731682030141,51.1904767655432,-0.0639256232338744,0.292974723367663,0.97711848985432,0,-0.0639256232338744,NA,TRUE,TRUE,TRUE,TRUE,4,50,3,0.521713556126181,0.106,0.319479069767442
"SMAD3/4-E2F4/5-p107-DP1 complex","E2F4",0.998436795780268,0.889379902390858,0.598147175182269,0.80555387862343,0.724937333070837,0.339876039399839,0.594490617914298,0.464155266928736,0.566494692960592,0.622305348780244,612.800264238954,14.405478080923,NA,41.7448290709994,-0.0402246803798975,0.533795774922613,0.652205742209616,NA,-0.0402246803798975,NA,FALSE,TRUE,TRUE,TRUE,1,10,3,0.853609400770855,0.3848,0.623376
"SMAD3/4-E2F4/5-p107-DP1 complex","TFDP1",0.998436795780268,0.937402831612093,0.741312370157927,0.845443705823389,0.631894825754839,0.302046503963373,0.346031103519947,0.207823599737803,0.288584666127075,0.187280247759212,613.983704591668,12.8032978075843,49.9917821751739,46.8304180580246,-0.0544697037182789,0.20321760551664,0.95154674699336,0,-0.0544697037182789,NA,TRUE,TRUE,TRUE,TRUE,1,10,3,0.853609400770855,0.3848,0.623376
"SMAD3/4-E2F4/5-p107-DP1 complex","SMAD4",0.998436795780268,0.983745159696379,1.10101752396963,1.03716716211476,1.00269040822108,0.94953131930026,0.508617463951072,0.319749576817174,0.234503988113909,0.225201394413013,1619.40805969516,28.4531082085424,58.1329415662139,56.6360678497328,-0.0973968909744327,0.224530088522671,0.988999039453687,0,-0.0973968909744327,NA,TRUE,TRUE,TRUE,TRUE,5,99,3,0.853609400770855,0.3848,0.623376
"SMCC complex","MED24",0.998436795780268,0.875101200135904,0.977354941847631,0.849937234688089,0.597288937207437,0.366114648913591,0.277870627277614,0.242861422691567,0.26853916621848,0.233260185957034,993.841810198226,20.6663917417408,49.7274311840377,47.6462686834428,-0.0816719536146227,0.246844120513718,0.983730185934554,0,-0.0816719536146227,NA,TRUE,TRUE,TRUE,TRUE,4,60,9,1.09315159975488,0.5022,0.708988235294118
"SMCC complex","MED7",0.998436795780268,0.946750582628794,1.63537632560062,1.13914832440346,1.05102807878327,1.70750426921054,0.841646555673836,0.710505563856554,0.640048956396696,0.622131767329563,4228.19404334345,72.8337615196746,NA,58.0089592641749,-0.107964397296551,0.656044137133942,0.283014418530679,NA,-0.107964397296551,NA,FALSE,TRUE,TRUE,TRUE,1,10,9,1.09315159975488,0.5022,0.708988235294118
"SMCC complex","MED10",0.998436795780268,0.869464774604998,1.19868459697344,0.977219025993724,0.8800782817869,0.714889734309241,0.699197007592545,0.713351504407805,0.62636312125488,0.673106361408193,1929.15046885824,39.3573593834809,NA,48.8902219639592,-0.0643902371460117,0.680055140394983,0.794152730304762,NA,-0.0643902371460117,NA,FALSE,TRUE,TRUE,TRUE,5,50,9,1.09315159975488,0.5022,0.708988235294118
"SMCC complex","MED31",0.998436795780268,1.14242218875595,0.904852127505455,1.1791757864897,1.2058275732356,1.04199941599459,0.519089160374273,0.504374729064519,0.50372475248294,0.519209894294346,14250.666786403,250,NA,56.9990143579425,-0.538273378575496,0.509103124954113,0.874231212800318,NA,-0.538273378575496,NA,FALSE,TRUE,TRUE,TRUE,1,10,9,1.09315159975488,0.5022,0.708988235294118
"SMCC complex","MED4",0.998436795780268,0.99698114032518,1.40587710634086,0.939686409400047,0.935341841646702,0.765712980369447,0.636015628275175,0.616551224911768,0.553596376578776,0.557644596123681,1283.31216852209,24.6360519614674,NA,51.7512159475513,-0.0502379146087491,0.577880846457446,0.734091816213796,NA,-0.0502379146087491,NA,FALSE,TRUE,TRUE,TRUE,2,20,9,1.09315159975488,0.5022,0.708988235294118
"SMCC complex","MED21",0.998436795780268,0.863414352060731,0.875877065270352,1.11473465159738,1.13191871424622,0.679328131677831,0.856378499308517,0.995067327205361,0.972136840651516,0.909146728835184,186.060468016944,4.3439680495476,NA,NA,NA,0.904730585175826,0.0137136354374786,NA,NA,NA,FALSE,TRUE,TRUE,TRUE,2,30,9,1.09315159975488,0.5022,0.708988235294118
"SMCC complex","THRAP3",0.998436795780268,0.852532769540358,1.10613579442969,1.00986513642734,0.964947599335598,1.90880161403635,0.667208854048786,0.543079772665654,0.608231852866387,0.515834469042162,14411.6835186341,250,NA,57.6430417677406,-0.481719691034489,0.555715362746822,0.423347310836657,NA,-0.481719691034489,NA,FALSE,TRUE,TRUE,TRUE,2,20,9,1.09315159975488,0.5022,0.708988235294118
"SMCC complex","MED1",0.998436795780268,0.897649519789062,0.840493552898834,0.882360911262037,0.726121865834238,0.478308981661903,0.23474784457878,0.279018255889253,0.183490397186386,0.168355248465312,575.049533125724,11.2958517718399,52.155793370398,49.3907855116592,-0.0504215279382471,0.118401818537313,0.980255594035662,0,-0.0504215279382471,NA,TRUE,TRUE,TRUE,TRUE,4,40,9,1.09315159975488,0.5022,0.708988235294118
"SMCC complex","MED20",0.998436795780268,0.939668559284714,1.11643337589383,0.832254921923378,0.718527469436376,0.812637103510128,0.224367791015439,0.208955747881197,0.167357517206662,0.15494183583228,715.890123735129,13.1981768511379,54.7572901052497,53.041716574349,-0.058580824685252,0.0584430504366868,0.926699667964022,0,-0.058580824685252,NA,TRUE,TRUE,TRUE,TRUE,2,30,9,1.09315159975488,0.5022,0.708988235294118
"SMG-1-UPF-ERF1-ERF3 complex (SURF)","UPF1",0.998436795780268,0.96854010990578,1.18909645201869,1.00291123747859,0.919678841432238,0.672331844272697,0.623639089059156,0.593187025071372,0.54071828893511,0.470929628174712,1537.79858644022,30.2443139980955,NA,50.625139569004,-0.0669551991368702,0.551704869941438,0.908064865309269,NA,-0.0669551991368702,NA,FALSE,TRUE,TRUE,TRUE,9,180,3,0.548554531111322,0.1255,0.33744398340249
"SMG-1-UPF-ERF1-ERF3 complex (SURF)","ETF1",0.998436795780268,1.05098979128173,0.89507312120663,0.870950564569974,0.787161751253853,0.507511985756313,0.303793006721237,0.257085795314773,0.211593550420173,0.211201820371991,715.848124978928,14.0002377678437,52.809653150114,50.1218419281176,-0.0572981294523386,0.179583173732504,0.991450668802432,0,-0.0572981294523386,NA,TRUE,TRUE,TRUE,TRUE,15,338,3,0.548554531111322,0.1255,0.33744398340249
"SMG-1-UPF-ERF1-ERF3 complex (SURF)","GSPT1",0.998436795780268,0.940163717405527,0.827355078538742,0.937223031588174,0.845864234907267,0.716724915199342,0.494809849604968,0.402243722521673,0.3332873471866,0.282177322269161,414.645808698569,7.08570767267933,58.5186161732493,54.3940657771918,-0.0326242936071534,0,0.977760829251846,0,-0.0326242936071534,NA,TRUE,TRUE,TRUE,TRUE,31,1050,3,0.548554531111322,0.1255,0.33744398340249
"SMG1-UPF2-Y14-MAGOH-UPF3B-EIF4A3 complex","UPF3B",0.998436795780268,0.894376914136994,1.56559096690296,1.05364725272374,0.957928206647158,1.69328129779619,0.638896997878514,0.627786399049893,0.557150446405797,0.44412627420419,8087.92268831453,141.013633441676,NA,57.3440638945855,-0.280941483755057,0.543013573179289,0.465030103512854,NA,-0.280941483755057,NA,FALSE,TRUE,TRUE,TRUE,1,10,4,0.957166594365068,0.4401,0.674195744680851
"SMG1-UPF2-Y14-MAGOH-UPF3B-EIF4A3 complex","EIF4A3",0.998436795780268,0.948024611881617,0.972224158871902,0.903150539382908,0.700262879752555,0.539114558996224,0.348890676250358,0.576018533947126,0.275635471227116,0.211319976980622,685.180115362628,13.6935316729535,53.6792397136838,49.005852835903,-0.0487275858458558,0.30256343371023,0.909070114086719,0,-0.0487275858458558,NA,FALSE,TRUE,TRUE,TRUE,21,805,4,0.957166594365068,0.4401,0.674195744680851
"SMG1-UPF2-Y14-MAGOH-UPF3B-EIF4A3 complex","MAGOH",0.998436795780268,1.10029260656089,0.954472135680464,1.05749459542272,0.974153446713803,0.78638657916589,0.471889836546897,0.342057203814407,0.247100855406671,0.194067441455894,942.385930025656,16.77939805556,57.5667709914397,55.3837461987398,-0.0630307705887797,0.167871672866723,0.982851234231608,0,-0.0630307705887797,NA,TRUE,TRUE,TRUE,TRUE,10,354,4,0.957166594365068,0.4401,0.674195744680851
"SMG1-UPF2-Y14-MAGOH-UPF3B-EIF4A3 complex","RBM8A",0.998436795780268,1.057149304875,1.23038996785353,1.0954496899875,1.15263027321845,1.30040227939317,0.811807360612342,0.544257652119683,0.567787139512501,0.50134639472153,5468.93540624599,94.0767421204269,NA,58.1064511401456,-0.18724351799777,0.53739658874244,0.774205043975006,NA,-0.18724351799777,NA,FALSE,TRUE,TRUE,TRUE,7,456,4,0.957166594365068,0.4401,0.674195744680851
"SMN complex","GEMIN5",0.998436795780268,0.871994150443367,0.880848895054652,0.685574304811577,0.505991846327467,0.576407011659717,0.271663442615052,0.248549101559372,0.22593618129933,0.22669717588981,433.33615535184,8.83986981083569,50.9517846613424,46.7064081287415,-0.0406124332341944,0.142345880982576,0.95472377633998,0,-0.0406124332341944,NA,TRUE,TRUE,TRUE,TRUE,11,140,16,0.969356972333837,0.2645,0.523339024390244
"SMN complex","DDX20",0.998436795780268,0.854243449117991,1.00888163726045,0.741763396207105,0.638664391258774,0.669142127271642,0.48704047245853,0.504444494434863,0.528333352633498,0.537446876729316,652.504049275229,14.0904719361072,NA,45.405370202311,-0.0379879814671002,0.510410759290406,0.876289295535843,NA,-0.0379879814671002,NA,FALSE,TRUE,TRUE,TRUE,2,20,16,0.969356972333837,0.2645,0.523339024390244
"SMN complex","GEMIN7",0.998436795780268,0.981235366742099,0.870221159963431,0.918562189851967,0.866516126443939,1.00515713382189,0.656726405347507,0.434398801452531,0.437346281308781,0.370376159798479,2218.84577754221,38.5933697110498,59.9904133139134,57.339213832399,-0.101007100283912,0.399725505706037,0.925194026714345,0,-0.101007100283912,NA,FALSE,TRUE,TRUE,TRUE,3,99,16,0.969356972333837,0.2645,0.523339024390244
"SMN complex","SNRPF",0.998436795780268,1.01143110292263,1.22121162985518,0.921398169650651,0.963873123588019,1.05600293837598,0.883635463160515,0.941244267310093,0.801313263581247,0.744334436144938,866.073937981015,11.8394430562531,NA,NA,NA,0,0.572167192142563,NA,NA,NA,FALSE,TRUE,TRUE,TRUE,7,900,16,0.969356972333837,0.2645,0.523339024390244
"SMN complex","GEMIN2",0.998436795780268,0.939662085851692,1.13867581444925,1.30285197612696,1.28414874237916,1.29660941997205,0.691662802888218,0.447242373731451,0.512494738266298,0.369502279645046,7889.23016307831,136.471471812475,58.7438721939785,57.7962495053615,-0.328766367033162,0.443064382942861,0.758453155923804,0,-0.328766367033162,NA,FALSE,TRUE,TRUE,TRUE,2,20,16,0.969356972333837,0.2645,0.523339024390244
"SMN complex","SNRPB",0.998436795780268,1.08364794740879,1.23947333276637,1.03346322621592,1.09581647880068,1.60950767327925,1.25519235054437,1.45270124656009,0.895975830706515,0.683344880456597,15000,229.695160762407,NA,65.298999072911,-0.279298084538721,0.682398465134616,-0.109185957319091,NA,-0.279298084538721,NA,FALSE,TRUE,TRUE,TRUE,9,728,16,0.969356972333837,0.2645,0.523339024390244
"SMN complex","SNRPA",0.998436795780268,1.00814324345309,1.13373876604636,0.897097115786117,0.867562175956289,1.1899759252743,0.686228012089531,0.677872253508627,0.406023232046822,0.359921872956648,1057.43297103707,17.0146927594217,63.7724739778713,61.308792085214,-0.0571850493544754,0.175834572415792,0.836524510191358,0,-0.0571850493544754,NA,TRUE,TRUE,TRUE,TRUE,12,409,16,0.969356972333837,0.2645,0.523339024390244
"SMN complex","GEMIN6",0.998436795780268,0.934491803747477,1.22797627400524,0.942398511129033,0.933055485258051,1.21323728747861,0.711201022351536,0.620709776232205,0.554094682184301,0.489588619525392,4383.13878877493,76.2947128186282,NA,57.4106665367532,-0.148197838201471,0.553933170937221,0.805536624758898,NA,-0.148197838201471,NA,FALSE,TRUE,TRUE,TRUE,8,240,16,0.969356972333837,0.2645,0.523339024390244
"SMN complex","SNRPG",0.998436795780268,1.01731901044021,1.43449153801994,1.00835482781539,0.999102935255169,1.03703046372098,1.15085978232953,0.999097688796627,0.822988829666849,0.729709290031575,8537.76235300378,131.751298897909,NA,64.7871854729292,-0.139239792779187,0.726121744491626,0.320270219151351,NA,-0.139239792779187,NA,FALSE,TRUE,TRUE,TRUE,6,779,16,0.969356972333837,0.2645,0.523339024390244
"SMN complex","SMN1",0.998436795780268,0.883271538377184,0.979799771314531,1.05454531396693,0.848372864545407,1.82916468487547,0.639456503443725,0.483125783965736,0.47151007607014,0.42555081851996,8426.62649254369,146.235545859691,58.6369765525636,57.6128819014002,-0.342627186109295,0.460056356619212,0.526889547403808,0,-0.342627186109295,NA,FALSE,TRUE,TRUE,TRUE,1,10,16,0.969356972333837,0.2645,0.523339024390244
"SMN complex","SNRPD3",0.998436795780268,1.03535165780722,1.0446400169745,1.02229129479876,1.1128992121043,1.45571193944668,1.46854924000863,1.42053044051364,0.98127547371158,0.717426884688327,15000,227.746622441855,NA,65.8575883992211,-0.249412288982931,0.71150936555689,-0.143419680234142,NA,-0.249412288982931,NA,FALSE,TRUE,TRUE,TRUE,5,500,16,0.969356972333837,0.2645,0.523339024390244
"SMN complex","SNRPD2",0.998436795780268,1.03534132531203,0.866482894599259,1.02377974472903,1.12424378771544,1.42622875732095,1.20637023112508,1.26115473725333,0.790932155033366,0.574273196962192,15000,230.37596254604,NA,65.106054289824,-0.377177605431746,0.573626608460213,0.396847226970532,NA,-0.377177605431746,NA,FALSE,TRUE,TRUE,TRUE,12,1120,16,0.969356972333837,0.2645,0.523339024390244
"SMN complex","SNRPE",0.998436795780268,0.999785480779793,0.971542273940313,0.953820469490512,0.944450093686902,0.843418879500321,0.616778517161612,0.532535056626086,0.41969010177158,0.356051174370778,577.414508919429,9.56925183681253,62.2067615189629,57.8819255153392,-0.0361948470079712,0.124770548188452,0.99519154814556,0,-0.0361948470079712,NA,TRUE,TRUE,TRUE,TRUE,6,350,16,0.969356972333837,0.2645,0.523339024390244
"SMN complex","GEMIN4",0.998436795780268,0.880012183969548,1.09950005912417,0.975167193911261,0.585370684501306,1.01931008875261,0.404096897903538,0.386332548970267,0.383564134827118,0.332058516588714,586.028068653902,10.4345841901797,58.895964249361,54.2168819158616,-0.0388952037488078,0.191954205887774,0.764141312762501,0,-0.0388952037488078,NA,FALSE,TRUE,TRUE,TRUE,1,10,16,0.969356972333837,0.2645,0.523339024390244
"SMN complex","SNRPD1",0.998436795780268,0.976779305727533,0.749092590368917,0.898221586793622,1.0442122314189,0.79577584162988,1.08587375068409,0.712093449150781,0.616168421336194,0.472743365561606,4176.77681444845,67.6308755064966,NA,61.7045023174723,-0.128091579441146,0.532531556119977,0.62675182128418,NA,-0.128091579441146,NA,FALSE,TRUE,TRUE,TRUE,5,320,16,0.969356972333837,0.2645,0.523339024390244
"SMN complex","STRAP",0.998436795780268,1.07466625329362,0.885495058651784,0.978144974783129,0.973770578904827,0.926562791466772,0.647804478008191,0.403422446482625,0.278839731529436,0.226886051259231,979.043226856091,16.4571207154529,60.3473024354849,58.6329675086574,-0.0628644000111994,0.104176824248691,0.979971992002444,0,-0.0628644000111994,NA,TRUE,TRUE,TRUE,TRUE,24,853,16,0.969356972333837,0.2645,0.523339024390244
"SMN complex (GEMIN2, GEMIN3, GEMIN4, GEMIN5, SMN)","DDX20",0.998436795780268,0.854243449117991,1.00888163726045,0.741763396207105,0.638664391258774,0.669142127271642,0.48704047245853,0.504444494434863,0.528333352633498,0.537446876729316,652.504049275229,14.0904719361072,NA,45.405370202311,-0.0379879814671002,0.510410759290406,0.876289295535843,NA,-0.0379879814671002,NA,FALSE,TRUE,TRUE,TRUE,2,20,5,0.947415137685523,0.4001,0.637014250614251
"SMN complex (GEMIN2, GEMIN3, GEMIN4, GEMIN5, SMN)","SMN1",0.998436795780268,0.883271538377184,0.979799771314531,1.05454531396693,0.848372864545407,1.82916468487547,0.639456503443725,0.483125783965736,0.47151007607014,0.42555081851996,8426.62649254369,146.235545859691,58.6369765525636,57.6128819014002,-0.342627186109295,0.460056356619212,0.526889547403808,0,-0.342627186109295,NA,FALSE,TRUE,TRUE,TRUE,1,10,5,0.947415137685523,0.4001,0.637014250614251
"SMN complex (GEMIN2, GEMIN3, GEMIN4, GEMIN5, SMN)","GEMIN5",0.998436795780268,0.871994150443367,0.880848895054652,0.685574304811577,0.505991846327467,0.576407011659717,0.271663442615052,0.248549101559372,0.22593618129933,0.22669717588981,433.33615535184,8.83986981083569,50.9517846613424,46.7064081287415,-0.0406124332341944,0.142345880982576,0.95472377633998,0,-0.0406124332341944,NA,TRUE,TRUE,TRUE,TRUE,11,140,5,0.947415137685523,0.4001,0.637014250614251
"SMN complex (GEMIN2, GEMIN3, GEMIN4, GEMIN5, SMN)","GEMIN2",0.998436795780268,0.939662085851692,1.13867581444925,1.30285197612696,1.28414874237916,1.29660941997205,0.691662802888218,0.447242373731451,0.512494738266298,0.369502279645046,7889.23016307831,136.471471812475,58.7438721939785,57.7962495053615,-0.328766367033162,0.443064382942861,0.758453155923804,0,-0.328766367033162,NA,FALSE,TRUE,TRUE,TRUE,2,20,5,0.947415137685523,0.4001,0.637014250614251
"SMN complex (GEMIN2, GEMIN3, GEMIN4, GEMIN5, SMN)","GEMIN4",0.998436795780268,0.880012183969548,1.09950005912417,0.975167193911261,0.585370684501306,1.01931008875261,0.404096897903538,0.386332548970267,0.383564134827118,0.332058516588714,586.028068653902,10.4345841901797,58.895964249361,54.2168819158616,-0.0388952037488078,0.191954205887774,0.764141312762501,0,-0.0388952037488078,NA,FALSE,TRUE,TRUE,TRUE,1,10,5,0.947415137685523,0.4001,0.637014250614251
"SMN complex (GEMIN2,5, SMN)","SMN1",0.998436795780268,0.883271538377184,0.979799771314531,1.05454531396693,0.848372864545407,1.82916468487547,0.639456503443725,0.483125783965736,0.47151007607014,0.42555081851996,8426.62649254369,146.235545859691,58.6369765525636,57.6128819014002,-0.342627186109295,0.460056356619212,0.526889547403808,0,-0.342627186109295,NA,FALSE,TRUE,TRUE,TRUE,1,10,3,1.1966873326861,0.6419,0.8124046875
"SMN complex (GEMIN2,5, SMN)","GEMIN2",0.998436795780268,0.939662085851692,1.13867581444925,1.30285197612696,1.28414874237916,1.29660941997205,0.691662802888218,0.447242373731451,0.512494738266298,0.369502279645046,7889.23016307831,136.471471812475,58.7438721939785,57.7962495053615,-0.328766367033162,0.443064382942861,0.758453155923804,0,-0.328766367033162,NA,FALSE,TRUE,TRUE,TRUE,2,20,3,1.1966873326861,0.6419,0.8124046875
"SMN complex (GEMIN2,5, SMN)","GEMIN5",0.998436795780268,0.871994150443367,0.880848895054652,0.685574304811577,0.505991846327467,0.576407011659717,0.271663442615052,0.248549101559372,0.22593618129933,0.22669717588981,433.33615535184,8.83986981083569,50.9517846613424,46.7064081287415,-0.0406124332341944,0.142345880982576,0.95472377633998,0,-0.0406124332341944,NA,TRUE,TRUE,TRUE,TRUE,11,140,3,1.1966873326861,0.6419,0.8124046875
"SMN complex (GEMIN5,4,3), SMN-independent intermediate","GEMIN4",0.998436795780268,0.880012183969548,1.09950005912417,0.975167193911261,0.585370684501306,1.01931008875261,0.404096897903538,0.386332548970267,0.383564134827118,0.332058516588714,586.028068653902,10.4345841901797,58.895964249361,54.2168819158616,-0.0388952037488078,0.191954205887774,0.764141312762501,0,-0.0388952037488078,NA,FALSE,TRUE,TRUE,TRUE,1,10,3,0.582722005826139,0.1503,0.383442519685039
"SMN complex (GEMIN5,4,3), SMN-independent intermediate","DDX20",0.998436795780268,0.854243449117991,1.00888163726045,0.741763396207105,0.638664391258774,0.669142127271642,0.48704047245853,0.504444494434863,0.528333352633498,0.537446876729316,652.504049275229,14.0904719361072,NA,45.405370202311,-0.0379879814671002,0.510410759290406,0.876289295535843,NA,-0.0379879814671002,NA,FALSE,TRUE,TRUE,TRUE,2,20,3,0.582722005826139,0.1503,0.383442519685039
"SMN complex (GEMIN5,4,3), SMN-independent intermediate","GEMIN5",0.998436795780268,0.871994150443367,0.880848895054652,0.685574304811577,0.505991846327467,0.576407011659717,0.271663442615052,0.248549101559372,0.22593618129933,0.22669717588981,433.33615535184,8.83986981083569,50.9517846613424,46.7064081287415,-0.0406124332341944,0.142345880982576,0.95472377633998,0,-0.0406124332341944,NA,TRUE,TRUE,TRUE,TRUE,11,140,3,0.582722005826139,0.1503,0.383442519685039
"SMN complex (GEMIN6,7, UNRIP), SMN-independent intermediate","GEMIN7",0.998436795780268,0.981235366742099,0.870221159963431,0.918562189851967,0.866516126443939,1.00515713382189,0.656726405347507,0.434398801452531,0.437346281308781,0.370376159798479,2218.84577754221,38.5933697110498,59.9904133139134,57.339213832399,-0.101007100283912,0.399725505706037,0.925194026714345,0,-0.101007100283912,NA,FALSE,TRUE,TRUE,TRUE,3,99,3,0.47264231457833,0.0775,0.274426229508197
